Date,close_price,returns,vol_10d,vol_30d,vol_60d,vol_90d,ma_10,price_to_ma_10,ma_50,price_to_ma_50,ma_200,price_to_ma_200,momentum_5d,momentum_10d,momentum_20d,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,atr,volume_sma,volume_ratio,drawdown
2010-01-04,85.2791976928711,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2010-01-05,85.50496673583984,0.002643912276522155,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0
2010-01-06,85.56513214111328,0.0007034006310757807,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0
2010-01-07,85.92633819580078,0.004212531248624739,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0
2010-01-08,86.21228790283203,0.003322321974258246,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0
2010-01-11,86.33269500732422,0.0013956606793910544,,,,,,,,,,,0.01235350874485519,,,,,,,,,,0.0,,,0.0
2010-01-12,85.52755737304688,-0.009369746797346335,,,,,,,,,,,0.000264202631372612,,,,,,,,,,0.0,,,-0.00932598749765695
2010-01-13,86.24988555908203,0.00841009659017551,,,,,,,,,,,0.00800271560195176,,,,,,,,,,0.0,,,-0.0009591898901701959
2010-01-14,86.4831771850586,0.0027011825543895255,,,,,,,,,,,0.006480422661430563,,,,,,,,,,0.0,,,0.0
2010-01-15,85.51248168945312,-0.011287561653800076,,,,,85.85937194824218,0.9959597857412913,,,,,-0.008117244425384529,,,,,,,,,,0.0,,,-0.0112240961444832
2010-01-19,86.58100891113281,0.012418144921220953,0.11382288051063597,,,,85.98955307006835,1.0068782290400151,,,,,0.0028762440902316833,0.015265284541607915,,,,,,,,,0.0,,,0.0
2010-01-20,85.70061492919922,-0.010220493933299381,0.12772153391674296,,,,86.0091178894043,0.9964131365630122,,,,,0.002023412821174242,0.0022881500435385504,,,,,,,,,0.0,,,-0.010168442167695692
2010-01-21,84.05264282226562,-0.019416698134100067,0.1611806161110849,,,,85.85786895751953,0.9789742494523468,,,,,-0.025475311909965104,-0.01767646798409983,,,,,,,,,0.0,,,-0.02920231723636212
2010-01-22,82.17897033691406,-0.022543868800427566,0.18717867755007395,,,,85.48313217163086,0.9613472067438663,,,,,-0.04976929604394964,-0.043611399456445765,,27.005566696407328,,,,,,,1.1169003825065542,,,-0.05084300390559131
2010-01-25,82.60035705566406,0.0051145692120373384,0.18946712678533745,,,,85.12193908691407,0.9703768257831235,,,,,-0.03405496573429745,-0.0418957776789185,,31.25110472427761,,,,,,,1.1016205604352163,,,-0.04597603915143244
2010-01-26,82.25419616699219,-0.004199597653371545,0.18683786166374086,,,,84.71408920288086,0.9709624094523699,,,,,-0.04997415482397172,-0.04724164860121671,,29.721780212373062,,,,,,,1.0997944203530774,,,-0.04997415482397187
2010-01-27,82.6454849243164,0.004745788337911862,0.19065240453770665,,,,84.4258819580078,0.978911715312883,,,,,-0.035648869117296034,-0.03369758867495409,,33.672978512333415,,,,,,,1.1152983647729935,,,-0.045454817821028885
2010-01-28,81.69734954833984,-0.011538633838989443,0.1820775121534212,,,,83.97062835693359,0.9729276908714947,,,,,-0.028021644469956697,-0.05278309624681943,,29.364807821171198,,,,,,,1.1614065739812989,,,-0.05640566475502266
2010-01-29,80.80944061279297,-0.010927762101823843,0.17785596282171445,,,,83.40325469970703,0.968900325337985,,,,,-0.01666520909797664,-0.06560508941669474,,26.008858323573392,,,,,,,1.217121427687155,,,-0.06666090371231213
2010-02-01,82.06610107421875,0.015431235223646396,0.20709133264904078,,,,83.0586166381836,0.9880504202437129,,,,,-0.006467962131026628,-0.04030266163658125,,36.98535941811855,,,,88.22646130034438,80.69152728608141,8.921411008168349,1.220483249070376,194735365.0,0.9647194796897831,-0.052146630002293054
2010-02-02,83.05937957763672,0.01203073541340575,0.20623274299414668,,,,82.70645370483399,1.0042672108039146,,,,,0.009788964553368862,-0.0406743855007593,-0.026030007027375457,44.05046197417534,,,,88.1429696945778,80.55303708032454,8.998354803241787,1.2252165894376799,199604530.0,1.0837825173607032,-0.04067438550075945
2010-02-03,82.6454849243164,-0.004995574696238836,0.2035790342222262,,,,82.4009407043457,1.0029677357792326,,,,,0.0,-0.035648869117296034,-0.03344228903518032,41.940317532944256,,,,88.03020954040366,80.37984905334633,9.085396146689833,1.1898376804144755,202662070.0,0.8523089693103402,-0.045454817821028885
2010-02-04,80.09457397460938,-0.03135208277169537,0.23576640880390032,,,,82.00513381958008,0.9767019483295505,,,,,-0.019618452527424002,-0.04709035569560649,-0.06393443251489295,31.82251177131802,,,,88.09586526204097,79.76713751505864,9.923244084989726,1.2881324087840333,214694135.0,1.6615064962068014,-0.07491752542617247
2010-02-05,80.2601318359375,0.0020648963099235674,0.21546797713485064,,,,81.81324996948243,0.9810163007321643,,,,,-0.006797581726713631,-0.023349507703854022,-0.06594260245271555,32.95301823186021,,,,87.99799378178044,79.29838835933283,10.400231387083494,1.3197453623360154,232818870.0,2.1200420739092154,-0.07300535249806478
2010-02-08,79.68072509765625,-0.0072452940920306646,0.21236946157122832,,,,81.52128677368164,0.9774223181592419,,,,,-0.029066520101950766,-0.03534648108167726,-0.07576139044746566,31.014729518394475,,,,87.83020575244956,78.81302010814613,10.82214485195659,1.3071765286822037,237707075.0,0.9430384013601615,-0.07969742903503331
2010-02-09,80.6814956665039,0.012481537814176576,0.2270496779364846,,,,81.36401672363282,0.9916115122555071,,,,,-0.02862872228548463,-0.019120003279776587,-0.06545839140479603,37.81808307827741,-1.2747401872622959,,,87.46497314718015,78.61313277933353,10.659852264648762,1.3352769415343928,249279315.0,1.3551886565477764,-0.06813865209961038
2010-02-10,80.5234603881836,-0.0019606758106611557,0.22400357624267497,,,,81.15181427001953,0.9922570568817453,,,,,-0.025676230686722756,-0.025676230686722756,-0.058508592301272366,37.19428068318035,-1.2694906992932147,,,87.18946965754186,78.38822657048549,10.630952462263563,1.319985844609528,253138215.0,0.9501192856242586,-0.0699639401195562
2010-02-11,81.36628723144531,0.010412450084322226,0.2265695064592649,,,,81.11870803833008,1.0030520603582376,,,,,0.01587764555984883,-0.004052301803238345,-0.05662150501395624,42.629363789360404,-1.1836766719427914,,,86.68422789605354,78.40510849921013,10.02986574132348,1.3331991125137637,256226695.0,0.8726319480489728,-0.06022939378126157
2010-02-12,81.29852294921875,-0.000833176961524352,0.21898344624620816,,,,81.16761627197266,1.0016127944032194,,,,,0.012937819681182017,0.0060522920678200975,-0.05994985851115997,42.312318731642804,-1.108359964516012,,,86.03714883957107,78.53372213210861,9.118778630944597,1.32504674880764,265671860.0,1.146610333514434,-0.061012062903264004
2010-02-16,82.57777404785156,0.015612716512326735,0.21932914587938232,,,,81.21878356933594,1.016732465309031,,,,,0.03635821519752369,0.006234888302663055,-0.03431905592752227,49.889088310969946,-0.9346717446808412,,,85.59175019405174,78.68565001346778,8.407851806590553,1.3395109066633697,263023580.0,0.6057156548473714,-0.046236870113054745
2010-02-17,82.96907806396484,0.00472741994035018,0.21162043932065605,0.1805516624112195,,,81.20975341796876,1.021663957492165,,,,,0.028353247278863458,-0.0010871922488593366,-0.041717356872975175,51.9672605696971,-0.7567245655225463,,,84.78373242679828,79.13247469600446,6.895300751511418,1.2798442721612726,264507200.0,0.63833838927636,-0.0417173568729756
2010-02-18,83.45819854736328,0.005877905372326662,0.21162945932209545,0.18134719918650788,,,81.29102478027343,1.0266594470047294,,,,,0.03644575313867593,0.009833732886813218,-0.02616569768709931,54.506949504537374,-0.5696654599220352,,,84.20875080084417,79.48321468377497,5.773693416263877,1.2475506233844904,263368120.0,0.735505117323995,-0.03606807547108673
2010-02-19,83.63126373291016,0.0020715279715855226,0.11146703355907697,0.18148955128068575,,,81.64469375610352,1.0243318932978192,,,,,0.02783679308141651,0.04415642137533493,-0.005013275909081183,55.4054199464476,-0.4028114967450023,,,84.11499527033266,79.53483230535093,5.597516395626538,1.2234760821513544,257259385.0,0.8656045725989744,-0.03406919387195323
2010-02-22,83.64630889892578,0.0001798826443914973,0.11292736983089176,0.1809044522121444,,,81.98331146240234,1.020284584836343,,,,,0.028878580625302686,0.04219002617526324,0.0178554021302042,55.487721969654466,-0.2662948286279061,-0.7464913288769243,0.48019650024901817,84.31930677818124,79.47725465370351,5.912275669463687,1.1763966652975826,246579610.0,0.5367309162343148,-0.03389542405562928
2010-02-23,82.63046264648438,-0.012218891212513622,0.12862695985119013,0.1833461181558863,,,82.27828521728516,1.0042803204790811,,,,,0.0006380481823387019,0.0370194616729822,0.00036447288962704327,48.92245544906255,-0.23733879450152529,-0.6446608220018445,0.4073220275003192,84.32259303879016,79.47697895217664,5.916516176099347,1.1826666431378459,247607585.0,0.8380074463389319,-0.0456283232816487
2010-02-24,83.39047241210938,0.009155653464991772,0.12319088556416424,0.18574339945873714,,,82.5491828918457,1.0101913730795604,,,,,0.0050789325129014795,0.03357618402121587,0.013814203992831287,53.36791042192279,-0.15132016772015788,-0.5459926911455072,0.3946725234253493,84.46187237108511,79.4513272443934,6.113656665168969,1.162151699573181,245866680.0,0.7172614849641277,-0.03685030400024854
2010-02-25,83.27760314941406,-0.0013544199099856514,0.1225013082831237,0.18410883742435685,,,82.82459716796875,1.0054694619344373,,,,,-0.0021639024217222635,0.03420298566347535,0.0076485512266826206,52.635247734676625,-0.09120602618088469,-0.4550353581525827,0.36382933197169803,84.54290576148904,79.43350567649924,6.2318720603567375,1.180188470889816,245255235.0,1.0586306139398003,-0.03815393009695018
2010-02-26,83.33027648925781,0.0006323031265137919,0.11643083912889726,0.1820639447015028,,,83.02099609375,1.0037253274479936,,,,,-0.0035989799773156195,0.024137629043168296,0.019987514282232333,52.95980611741735,-0.038866805258805925,-0.3718016475738274,0.33293484231502146,84.68579150174136,79.45391263033872,6.374909591883569,1.1501758851833028,238129500.0,0.7289701611938042,-0.03754555950268029
2010-03-01,84.1956558227539,0.010331379970871494,0.12118226916580502,0.18478837556939015,,,83.31070938110352,1.0106222411047086,,,,,0.006567497491036134,0.03563573812214016,0.04190370808512767,58.04619187495251,0.07161574264004855,-0.28311816953105223,0.3547339121711008,84.9437063208994,79.53461933217679,6.577264168084558,1.135745696995729,229981105.0,0.6422688507388465,-0.027550534677036116
2010-03-02,84.42889404296875,0.0027663631321022267,0.10065358520597703,0.18239281894273843,,,83.49582138061524,1.0111750821409387,,,,,0.021764750418723278,0.02241668556050591,0.028791339393754667,59.322832835109494,0.1759659075051161,-0.19130135412381857,0.36726726162893464,85.22291272285985,79.49169222709132,6.958970635918979,1.1003053751377008,228637475.0,0.7041382870415273,-0.02485666193117511
2010-03-03,84.50416564941406,0.0008911412788435369,0.0998132111356742,0.17835459343960644,,,83.64933013916016,1.010219275023862,,,,,0.013355161628068268,0.018501924105577494,0.017394616708241717,59.74852468856581,0.26172099778530367,-0.10069688374199412,0.3624178815272978,85.43188584132326,79.42719771580565,7.284631208612538,1.072773921370213,225360330.0,0.6690840397686674,-0.02398728413814697
2010-03-04,84.75997924804688,0.003022657793911211,0.09757770506348219,0.17640157701169604,,,83.77950820922851,1.0117029934858266,,,,,0.01780041743004035,0.01559799664193351,0.02558511606129299,61.233365395958714,0.34633224165318666,-0.011291058662957973,0.35762330031614464,85.70484382936931,79.36568916013263,7.680540620341768,1.0375341511827658,223512315.0,0.6074403551321098,-0.021032668549232063
2010-03-05,85.97146606445312,0.01419196268267204,0.11652861287622551,0.1716955037781674,,,84.0135284423828,1.023305027873137,,,,,0.03169543755846993,0.027982386336009135,0.0733744097534843,67.37195814269326,0.5053191190219479,0.09203097687402322,0.4132881421479247,86.12622186091902,79.53200033756731,7.961236618186959,1.0547965513769968,214482470.0,0.8211337737764769,-0.007040144881025461
2010-03-08,85.98654174804688,0.00017534145486038964,0.11653143022132142,0.15689713966114255,,,84.24755172729492,1.020641430938919,,,,,0.021270526463539774,0.027977718083758152,0.07134812491729914,67.44104956332797,0.6253254835260407,0.19868987820442668,0.426635605321614,86.4646052898495,79.76625789984776,8.059089944516268,1.003640817830748,195534740.0,0.5862446744757479,-0.006866022590429184
2010-03-09,86.1295166015625,0.0016613776514858123,0.08241444646749589,0.1565264715068202,,,84.59745712280274,1.0181099944474195,,,,,0.020142660612470387,0.04234581101219326,0.08093289181295282,68.13030212343142,0.723626749061566,0.3036772523758545,0.41994949668571147,86.64077536184325,80.23496697824464,7.677339191149496,0.9921507843831006,192054230.0,0.804755510982497,-0.005214680623943589
2010-03-10,86.5133056640625,0.004446054457087515,0.07765445472107999,0.1558456093850718,,,84.90974044799805,1.0188855272387334,,,,,0.023775632824822424,0.03744832187207581,0.07228187763975424,69.96814255632597,0.8230126031242975,0.4075443225255431,0.41546828059875435,86.93736339308391,80.52155994675984,7.662539945158664,0.9680442329969097,184467645.0,1.0087882891333058,-0.0007819641734582221
2010-03-11,86.87445068359375,0.004165755984159631,0.07240811938400442,0.15575558845321996,,,85.26942520141601,1.0188229893468437,,,,,0.02494657802308975,0.043191054955392216,0.07887130365229722,71.62627757313493,0.9203092413055742,0.5100973062815494,0.41021193502402487,87.17906881884663,80.91495355053813,7.453108897047127,0.9596348098450009,180481625.0,0.8909001124075651,0.0
