Date,close_price,returns,vol_10d,vol_30d,vol_60d,vol_90d,ma_10,price_to_ma_10,ma_50,price_to_ma_50,ma_200,price_to_ma_200,momentum_5d,momentum_10d,momentum_20d,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,atr,volume_sma,volume_ratio,drawdown
2010-01-04,6.418383121490479,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2010-01-05,6.429480075836182,0.0017274401096517042,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0
2010-01-06,6.327210426330566,-0.016034227776542814,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.015906363858249426
2010-01-07,6.315513610839844,-0.0018503637022644702,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.017725611348366442
2010-01-08,6.357502460479736,0.00662652095608612,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.011194935594708222
2010-01-11,6.301417827606201,-0.008860945256007757,,,,,,,,,,,-0.0182234827167993,,,,,,,,,,0.0,,,-0.019917978859795498
2010-01-12,6.229738712310791,-0.011440268397261618,,,,,,,,,,,-0.0310664876738751,,,,,,,,,,0.0,,,-0.031066487673875327
2010-01-13,6.31761360168457,0.01400715050097805,,,,,,,,,,,-0.0015167544619757445,,,,,,,,,,0.0,,,-0.017398992271869442
2010-01-14,6.2810235023498535,-0.005808596899975538,,,,,,,,,,,-0.005461172378884882,,,,,,,,,,0.0,,,-0.023089981108156944
2010-01-15,6.1760573387146,-0.016852848484135034,,,,,6.315394067764283,0.9779369699571242,,,,,-0.028540314831658753,,,,,,,,,,0.0,,,-0.039415743439973845
2010-01-19,6.449273586273193,0.04328740538441531,0.2850673484657809,,,,6.318483114242554,1.020699663141589,,,,,0.023463887447558784,0.004812810983390037,,,,,,,,,0.0,,,0.0
2010-01-20,6.350003719329834,-0.015512103556427327,0.29588630543131594,,,,6.310535478591919,1.0062543409940106,,,,,0.01930498413703674,-0.0123612415885761,,,,,,,,,0.0,,,-0.015392410573905245
2010-01-21,6.240236282348633,-0.01743735120021718,0.29792695875835234,,,,6.301838064193726,0.9902247913676,,,,,-0.012247871461354531,-0.013746048909641484,,,,,,,,,0.0,,,-0.032412534703052616
2010-01-22,5.930729389190674,-0.050870842116154176,0.38806714513655943,,,,6.263359642028808,0.9468926787141366,,,,,-0.055770228057278826,-0.06092682960713325,,29.35556007478013,,,,,,,0.14905536400851016,,,-0.08040350438632392
2010-01-25,6.090281486511231,0.026547096446360826,0.4183312196467759,,,,6.236637544631958,0.9765328581189234,,,,,-0.0138884481634719,-0.042032382312022,,39.489119582037794,,,,,,,0.15329691067323534,,,-0.055663958887718745
2010-01-26,6.176355838775635,0.01403412568912844,0.4270307133738571,,,,6.224131345748901,0.9923241486531454,,,,,-0.04231759497355547,-0.01984664281150761,,44.14401254353016,,,,,,,0.16619001446224382,,,-0.04231759497355533
2010-01-27,6.234537124633789,0.009375910701079085,0.4269373926098257,,,,6.2246111869812015,1.0015946277372871,,,,,-0.018183705049582444,0.000770242949919453,,47.10595904270259,,,,,,,0.17799079535439627,,,-0.033296224569609574
2010-01-28,5.976914405822754,-0.042199888998092495,0.46694934174758934,,,,6.1905412673950195,0.9654914082073215,,,,,-0.04219742083656686,-0.053928463711514496,,37.598516444453445,,,,,,,0.18494266976632476,,,-0.07324223017237483
2010-01-29,5.760079860687256,-0.036953109833432495,0.4928967331725487,,,,6.138446903228759,0.9383611117752788,,,,,-0.02877378435347988,-0.08293929189529425,,31.783866353934755,,,,,,,0.1973319905731288,,,-0.1068637756433275
2010-02-01,5.840155601501465,0.013806101263570436,0.5025584487909868,,,,6.104856729507446,0.9566408943347409,,,,,-0.04106967560756358,-0.054387729710269284,,35.73639594238679,,,,6.592254875858709,5.82799592141302,12.306658970422209,0.19330527137651882,795943540.0,0.9421226033193258,-0.09444753376073085
2010-02-02,5.874045372009277,0.00578611637864725,0.4305276916234202,,,,6.047333908081055,0.9713446390251063,,,,,-0.04894641349328177,-0.08919271396522044,-0.08480917065524063,37.38982398721982,,,,6.579109978273233,5.786707044050375,12.816022310411984,0.18579587193724004,806174180.0,0.8662425779997072,-0.08919271396522029
2010-02-03,5.97511625289917,0.01705999722390836,0.4481473460895361,,,,6.009845161437989,0.9942213305657763,,,,,-0.04161028582372217,-0.059037361708857206,-0.07066882820659803,42.16869511968647,,,,6.549275342757916,5.7711052972719905,12.632240321497672,0.18490678248912476,806845340.0,0.7626343854201352,-0.0735210449721395
2010-02-04,5.759779930114746,-0.036704286779851415,0.4716344548547703,,,,5.9617995262146,0.966114325848839,,,,,-0.03632885816408449,-0.07699329488418949,-0.08968099019663844,35.88433305142294,,,,6.549734975948348,5.713902614459978,13.631067541364622,0.18810860888212458,817119940.0,0.9272225078732016,-0.1069102817449058
2010-02-05,5.862050533294678,0.017600195337915635,0.4198170036756162,,,,5.954931640625,0.9844026576734012,,,,,0.01770299632534189,-0.011580170226813902,-0.07180145677571648,40.42532688952051,,,,6.53388541162077,5.6844058710330385,13.905046473948932,0.18570472584906444,835778720.0,1.0173826871303926,-0.09105258834551169
2010-02-08,5.8218607902526855,-0.006879528684701953,0.3905504635174536,,,,5.928089570999146,0.9820804359525634,,,,,-0.003132589694027299,-0.0440736108590456,-0.08425347430956898,39.248904232172706,,,,6.508632308356632,5.656094807274472,14.016549536679534,0.1807519239983287,837311720.0,0.5711980240763858,-0.09728425808387314
2010-02-09,5.883943557739258,0.010607276140933423,0.38635139904297866,,,,5.898848342895508,0.9974732720202578,,,,,0.0016850713780909299,-0.04734382031562856,-0.06625084723599972,42.054160991992056,-0.13507839958468448,,,6.483673861891791,5.639305826752619,13.930041241100021,0.1750818391744771,845844580.0,0.7482306028372258,-0.08765793867656639
2010-02-10,5.851850986480713,-0.005469191052007527,0.378146054804654,,,,5.8605797290802,0.9985106008273934,,,,,-0.02062976872770428,-0.06138164397818946,-0.06065867980679862,41.00020456951475,-0.13210795534754816,,,6.466788229286171,5.618402686775231,14.040085066151873,0.16758881010399004,834639680.0,0.4437383087274259,-0.09263409154544937
2010-02-11,5.958318710327148,0.018030326555373143,0.33681197260281615,,,,5.858720159530639,1.0170000525856295,,,,,0.03446985520650725,-0.003111253438310757,-0.05687193203167995,45.848840553101375,-0.11978202869711385,,,6.430761353982321,5.618500072943338,13.48234140266687,0.16780741580579492,831862360.0,0.6615825243012557,-0.0761256084702324
2010-02-12,6.009603977203369,0.008570506701745943,0.2688043458556213,,,,5.883672571182251,1.0214035374160555,,,,,0.025170960753516658,0.04331955850458313,-0.04321262689829786,48.06298227962593,-0.10466879389314698,,,6.3997795845304575,5.6223398898805526,12.93348808094412,0.16897439831479796,842991100.0,0.7775512695211135,-0.0681735087197462
2010-02-16,6.10017728805542,0.014958981972701617,0.2700126333016445,,,,5.909674739837646,1.032235707818838,,,,,0.047805419577999775,0.04452307511928377,-0.012286163566443187,51.81048950101315,-0.08440991226773242,,,6.390918035273756,5.623613434071337,12.772942551445897,0.16399554917454232,840474600.0,0.6469411449197869,-0.054129553281907536
2010-02-17,6.074685096740723,-0.004187682416938536,0.27315726097109083,0.33705634871172263,,,5.929738712310791,1.024443974930802,,,,,0.03241729583734343,0.03415699267280514,-0.058082276169793,50.701623806465946,-0.06960919791089815,,,6.316592415599725,5.660480204792121,10.956136471787358,0.1596722560035768,825794060.0,0.5284571797476965,-0.05808227616979305
2010-02-18,6.086083889007568,0.0018746833557263369,0.2622490067367286,0.33707014013594344,,,5.940835475921631,1.0244491559604088,,,,,0.04002714749025471,0.01857162796699674,-0.04156215365967053,51.20451868383212,-0.05631062405550047,,,6.262908814829063,5.687771822530556,9.625175498381951,0.1546295132807331,816327680.0,0.5179601407121219,-0.05631482250011042
2010-02-19,6.048291206359863,-0.00622904839354812,0.1624757841119894,0.3346689430917537,,,5.969686603546142,1.0131672913561371,,,,,0.015100316113801027,0.05009067703032355,-0.03075926412141039,49.405029162136195,-0.04826459786655235,,,6.229101381522612,5.7023847482381305,8.82901974751813,0.14806179727367466,806693440.0,0.515027864860287,-0.06217481310868757
2010-02-22,6.010804653167725,-0.006217161614162547,0.1540709633394076,0.3349475459997265,,,5.984562015533447,1.004385055675948,,,,,0.00019979285971416516,0.02537578259146156,0.01350175648259988,47.61747238439112,-0.0444010875986125,-0.07919616116238612,0.03479507356377362,6.233288855688407,5.70620480047004,8.829253072160135,0.1445766847290663,782133240.0,0.49935686149843217,-0.06798733644029599
2010-02-23,5.910035133361816,-0.01690684917203791,0.17760027725935204,0.33683463682530784,,,5.99337944984436,0.9860939362875301,,,,,-0.03116993912060806,0.015145388439510299,-0.02959573437592744,43.102740806618016,-0.04890671973675342,-0.07313827287725957,0.02423155314050615,6.219456154971767,5.7020128658717395,8.680864551093984,0.1462890303202162,757603000.0,0.7590978388417152,-0.08361227752209298
2010-02-24,6.018004417419434,0.018103936110444203,0.19178141724167547,0.3413983333842056,,,6.006785535812378,1.0018677013754143,,,,,-0.00933063663690159,0.022784185192232798,-0.025638325493174907,48.713531956758764,-0.043266497529996784,-0.06716391780780702,0.023897420277810236,6.193739322360368,5.711894556347517,8.094399188179045,0.1452228165370755,687275820.0,0.6701332806965331,-0.06687096819271018
2010-02-25,6.05819034576416,0.0066554204313051864,0.18772738299220768,0.340863603233699,,,6.027419471740723,1.0051051489228027,,,,,-0.0045831677236306545,0.03526052863617757,-0.02828546455724046,50.66363850991365,-0.035148739437032006,-0.06076088213365202,0.025612142696620016,6.153952145444319,5.734047055376604,7.064352595829895,0.14763877297465727,634403700.0,1.048427050472751,-0.06063988994689668
2010-02-26,6.136767387390137,0.01288698670584093,0.17808169934249257,0.34045224243415456,,,6.045264339447021,1.0151363187455729,,,,,0.01462829384558062,0.029949501820655478,0.02674506789182951,54.32108266655628,-0.02211986308705871,-0.053032678324333365,0.030912815237274655,6.177912032742481,5.72607246623518,7.591400451606874,0.1438840101256116,601101620.0,0.8442179876341042,-0.04845603069905491
2010-03-01,6.267828464508057,0.021131837877948034,0.19910373210124693,0.34603178531483586,,,6.071086788177491,1.0324063356685478,,,,,0.042760300187908884,0.04296863625027991,0.0881495771067693,59.68890272175269,-0.0012049610702709046,-0.042667134873520876,0.04146217380324997,6.224454753224301,5.73030460613544,8.267002826819368,0.14406058497324148,566308680.0,0.9713670643367147,-0.02813419516755036
2010-03-02,6.263630390167236,-0.000670005710675824,0.19075505768814666,0.34237075453699295,,,6.087432098388672,1.0289446007660936,,,,,0.05982963702015831,0.026794811756023718,0.07251087429192804,59.44792332639339,0.014860200802534251,-0.03116166773830985,0.0460218685408441,6.266647781838586,5.730459056387733,8.938633833657246,0.14039000400634818,557142180.0,1.0168793897457198,-0.0287851327165102
