Date,close_price,returns,vol_10d,vol_30d,vol_60d,vol_90d,ma_10,price_to_ma_10,ma_50,price_to_ma_50,ma_200,price_to_ma_200,momentum_5d,momentum_10d,momentum_20d,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,atr,volume_sma,volume_ratio,drawdown
2010-01-04,40.3935661315918,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2010-01-05,40.3935661315918,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0
2010-01-06,40.14991760253906,-0.0060501299662492234,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.006031864784084462
2010-01-07,40.17602157592773,0.0006499513002794134,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.005385623912366744
2010-01-08,40.5067024230957,0.00819711289818067,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0
2010-01-11,40.34135437011719,-0.004090346511035851,,,,,,,,,,,-0.001292576181674998,,,,,,,,,,0.0,,,-0.004081992437978309
2010-01-12,39.83666229248047,-0.012589454429811398,,,,,,,,,,,-0.013786944121177092,,,,,,,,,,0.0,,,-0.01654146327727719
2010-01-13,40.33266830444336,0.012374117065454843,,,,,,,,,,,0.004551708018766698,,,,,,,,,,0.0,,,-0.00429642770805043
2010-01-14,40.36746597290039,0.0008623943671295568,,,,,,,,,,,0.004765140734775297,,,,,,,,,,0.0,,,-0.003437368185170202
2010-01-15,39.897579193115234,-0.011708512636782926,,,,,40.23955039978027,0.9915016146237334,,,,,-0.015037591152647467,,,,,,,,,,0.0,,,-0.0150375911526474
2010-01-19,40.541500091552734,0.016010492887481884,0.1520232914439375,,,,40.254343795776364,1.0071335480521857,,,,,0.0049613039661307035,0.0036623149211190142,,,,,,,,,0.0,,,0.0
2010-01-20,39.9584846496582,-0.014485111709857303,0.1693960989137167,,,,40.21083564758301,0.9937243035649279,,,,,0.003058046286190219,-0.010771058948254586,,,,,,,,,0.0,,,-0.014380707190852299
2010-01-21,39.58431243896485,-0.009408142140189457,0.17295453626433277,,,,40.15427513122559,0.9858056784639224,,,,,-0.018554583590395968,-0.014087330618542615,,,,,,,,,0.0,,,-0.023610069938860574
2010-01-22,38.42696762084961,-0.029673394338717428,0.2226475426125886,,,,39.979369735717775,0.9611699202581165,,,,,-0.04807084877097523,-0.0435347723958337,,26.68533557110547,,,,,,,0.6153379408657885,,,-0.05215723310504026
2010-01-25,38.55751037597656,0.0033914078173965865,0.21621757762259108,,,,39.78445053100586,0.9691603091495989,,,,,-0.03358772246938524,-0.048120235183789495,,29.23858385214541,,,,,,,0.6012198162839072,,,-0.04893725469200293
